ACCESSION_NUMBER,HOLDING_ID,FILENAME_TIMESTAMP,FILING_DATE,ISSUER_NAME,ISSUER_LEI,ISSUER_TITLE,ISSUER_CUSIP,BALANCE,UNIT,OTHER_UNIT_DESC,CURRENCY_CODE,CURRENCY_VALUE,EXCHANGE_RATE,PERCENTAGE,PAYOFF_PROFILE,ASSET_CAT,OTHER_ASSET,ISSUER_TYPE,OTHER_ISSUER,INVESTMENT_COUNTRY,IS_RESTRICTED_SECURITY,FAIR_VALUE_LEVEL,DERIVATIVE_CAT,YYYYQQ,SUBMISSION_FILE_NUM,SUBMISSION_SUB_TYPE,SUBMISSION_IS_LAST_FILING,SUBMISSION_REPORT_ENDING_PERIOD,SUBMISSION_REPORT_DATE,SUBMISSION_FILING_DATE,REGISTRANT_CIK,REGISTRANT_REGISTRANT_NAME,REGISTRANT_FILE_NUM,REGISTRANT_LEI,REGISTRANT_ADDRESS1,REGISTRANT_ADDRESS2,REGISTRANT_CITY,REGISTRANT_STATE,REGISTRANT_COUNTRY,REGISTRANT_ZIP,REGISTRANT_PHONE,FUND_REPORTED_INFO_SERIES_NAME,FUND_REPORTED_INFO_SERIES_ID,FUND_REPORTED_INFO_SERIES_LEI,FUND_REPORTED_INFO_TOTAL_ASSETS,FUND_REPORTED_INFO_TOTAL_LIABILITIES,FUND_REPORTED_INFO_NET_ASSETS,FUND_REPORTED_INFO_ASSETS_ATTRBT_TO_MISC_SECURITY,FUND_REPORTED_INFO_ASSETS_INVESTED,FUND_REPORTED_INFO_BORROWING_PAY_WITHIN_1YR,FUND_REPORTED_INFO_CTRLD_COMPANIES_PAY_WITHIN_1YR,FUND_REPORTED_INFO_OTHER_AFFILIA_PAY_WITHIN_1YR,FUND_REPORTED_INFO_OTHER_PAY_WITHIN_1YR,FUND_REPORTED_INFO_BORROWING_PAY_AFTER_1YR,FUND_REPORTED_INFO_CTRLD_COMPANIES_PAY_AFTER_1YR,FUND_REPORTED_INFO_OTHER_AFFILIA_PAY_AFTER_1YR,FUND_REPORTED_INFO_OTHER_PAY_AFTER_1YR,FUND_REPORTED_INFO_DELAYED_DELIVERY,FUND_REPORTED_INFO_STANDBY_COMMITMENT,FUND_REPORTED_INFO_LIQUIDATION_PREFERENCE,FUND_REPORTED_INFO_CASH_NOT_RPTD_IN_C_OR_D,FUND_REPORTED_INFO_CREDIT_SPREAD_3MON_INVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_1YR_INVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_5YR_INVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_10YR_INVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_30YR_INVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_3MON_NONINVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_1YR_NONINVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_5YR_NONINVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_10YR_NONINVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_30YR_NONINVEST,FUND_REPORTED_INFO_IS_NON_CASH_COLLATERAL,FUND_REPORTED_INFO_NET_REALIZE_GAIN_NONDERIV_MON1,FUND_REPORTED_INFO_NET_UNREALIZE_AP_NONDERIV_MON1,FUND_REPORTED_INFO_NET_REALIZE_GAIN_NONDERIV_MON2,FUND_REPORTED_INFO_NET_UNREALIZE_AP_NONDERIV_MON2,FUND_REPORTED_INFO_NET_REALIZE_GAIN_NONDERIV_MON3,FUND_REPORTED_INFO_NET_UNREALIZE_AP_NONDERIV_MON3,FUND_REPORTED_INFO_SALES_FLOW_MON1,FUND_REPORTED_INFO_REINVESTMENT_FLOW_MON1,FUND_REPORTED_INFO_REDEMPTION_FLOW_MON1,FUND_REPORTED_INFO_SALES_FLOW_MON2,FUND_REPORTED_INFO_REINVESTMENT_FLOW_MON2,FUND_REPORTED_INFO_REDEMPTION_FLOW_MON2,FUND_REPORTED_INFO_SALES_FLOW_MON3,FUND_REPORTED_INFO_REINVESTMENT_FLOW_MON3,FUND_REPORTED_INFO_REDEMPTION_FLOW_MON3,INTEREST_RATE_RISK_INTEREST_RATE_RISK_ID,INTEREST_RATE_RISK_CURRENCY_CODE,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_3MON_DV01,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_1YR_DV01,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_5YR_DV01,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_10YR_DV01,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_30YR_DV01,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_3MON_DV100,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_1YR_DV100,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_5YR_DV100,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_10YR_DV100,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_30YR_DV100,BORROWER_BORROWER_ID,BORROWER_NAME,BORROWER_LEI,BORROWER_AGGREGATE_VALUE,BORROW_AGGREGATE_BORROW_AGGREGATE_ID,BORROW_AGGREGATE_AMOUNT,BORROW_AGGREGATE_COLLATERAL,BORROW_AGGREGATE_INVESTMENT_CAT,BORROW_AGGREGATE_OTHER_DESC,MONTHLY_TOTAL_RETURN_MONTHLY_TOTAL_RETURN_ID,MONTHLY_TOTAL_RETURN_CLASS_ID,MONTHLY_TOTAL_RETURN_MONTHLY_TOTAL_RETURN1,MONTHLY_TOTAL_RETURN_MONTHLY_TOTAL_RETURN2,MONTHLY_TOTAL_RETURN_MONTHLY_TOTAL_RETURN3,MONTHLY_RETURN_CAT_INSTRUMENT_ASSET_CAT,MONTHLY_RETURN_CAT_INSTRUMENT_INSTRUMENT_KIND,MONTHLY_RETURN_CAT_INSTRUMENT_NET_REALIZED_GAIN_MON1,MONTHLY_RETURN_CAT_INSTRUMENT_NET_UNREALIZED_AP_MON1,MONTHLY_RETURN_CAT_INSTRUMENT_NET_REALIZED_GAIN_MON2,MONTHLY_RETURN_CAT_INSTRUMENT_NET_UNREALIZED_AP_MON2,MONTHLY_RETURN_CAT_INSTRUMENT_NET_REALIZED_GAIN_MON3,MONTHLY_RETURN_CAT_INSTRUMENT_NET_UNREALIZED_AP_MON3,IDENTIFIERS_IDENTIFIERS_ID,IDENTIFIERS_IDENTIFIER_ISIN,IDENTIFIERS_IDENTIFIER_TICKER,IDENTIFIERS_OTHER_IDENTIFIER,IDENTIFIERS_OTHER_IDENTIFIER_DESC
0001752724-24-295508,136754493,1704096000,2024-12-26,CITADEL SECURITIES LP,549300NV5RXBUS3X7L47,CITADEL TERM B 1LN 07/29/2030,17288YAM4,56093733.727,PA,,USD,56079149.36,,0.384076236963,Long,LON,,CORP,,US,N,2.0,,2024Q4,,NPORT-P,N,31-OCT-2024,31-OCT-2024,26-DEC-2024,722574,Fidelity Advisor Series I,811-03785,C7J4FOV6ELAVE39B7M82,245 Summer Street,,Boston,US-MA,US,02210,1-800-FIDELITY,Fidelity Advisor Floating Rate High Income Fund,S000017683,06FDJUS8WLNCESCVCG06,14951003021.63,349956676.4,14601046345.23,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,55557285.46,0.0,0.0,0.0,61611.15251119,88536.28590894,71188.90030267,7234.3807966,7548.1786306,735167.02062391,1208388.0340762,910241.40172416,18133.23103474,80.2963606,N,-14301108.47,-12875000.0,-1269625.59,-3817520.52,-73443121.47,127743367.68,359749356.57,84532489.49,740516462.18,427705974.35,83718004.55,526379619.12,548342259.65,80287669.68,484046118.84,287065.0,USD,175162.05157623,53119.88403536,109432.07221576,3962.01504733,330.4843586,17516207.0853188,5311987.99269256,10943207.1752806,396201.61430971,33048.3716223,,,,,,,,,,805732,C000048860,-0.48,-0.4,-0.09,,,,,,,,,,,,,
0001520245-24-000042,133127288,1704096000,2024-10-28,Citadel Securities LP,549300NV5RXBUS3X7L47,CITADEL SECURITIES LP,17288YAM4,3439276.118,PA,,USD,3445294.85,,0.0954967579,Long,LON,,CORP,,US,N,2.0,,2025Q2,,NPORT-P,N,31-MAY-2025,31-AUG-2024,28-OCT-2024,1520245,"T. ROWE PRICE FLOATING RATE FUND, INC.",811-22557,5493004KRT7NG00XZI44,100 East Pratt Street,,Baltimore,US-MD,US,21202,410-345-2000,T. Rowe Price Floating Rate Fund,S000033565,55EVHYN9ZAYVXIDNQB12,3743704612.88,135943547.7,3607761065.18,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,24355.14,-277.213293,-2532.649486,-7778.420224,-739.697781,0.0,-1263.020695,-158073.445201,-976298.865061,-207275.306376,0.0,N,3873726.28,-12680627.97,1566997.56,5074267.43,7624.61,-4143133.97,102669173.51,26592080.08,90441259.91,123129116.77,22645325.63,76920623.95,133628556.97,25743311.42,261398252.93,279239.0,USD,-1363.081315,-23874.296818,-47522.49116,-1925.340532,0.0,-155848.706728,-2590123.494048,-5091254.480978,-198520.793074,0.0,,,,,,,,,,782669,C000103068,0.42,0.93,0.64,,,,,,,,,,,,,
0001752724-24-293241,136530751,1704096000,2024-12-26,Citadel Enterprise,,CITSEC TL B 1L USD,17288YAN2,415000.0,PA,,USD,415454.43,,0.203769745982,Long,LON,,CORP,,US,N,2.0,,2024Q4,,NPORT-P,N,31-OCT-2024,31-OCT-2024,26-DEC-2024,1420040,Dunham Funds,811-22153,549300FI2C3SP4YCHL80,6256 Greenwich Dr,SUITE 550,SAN DIEGO,US-CA,US,92122,858-964-0500,Dunham Corporate/Government Bond Fund,S000020976,549300TMDJ8PGJIEKS74,209520578.65,5636322.92,203884255.73,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,748.701558,4906.419906,22180.170455,24824.413932,11711.906886,14.528145,1272.514156,6384.303397,2582.976803,279.638518,N,-43776.54,2435194.6,170333.08,1324699.66,70087.29,-4709175.82,14751997.82,697478.73,8338333.91,8522659.26,644744.79,596448.38,7242246.9,645626.65,1226350.7,286621.0,USD,135.003565,6271.644566,27328.410869,33646.372663,51714.862736,13987.113754,608451.441666,2608833.769964,3288300.672021,5221692.564998,805961.0,DAIWA CAPITAL MARKETS AMERICA INC,M67H5PRC0NQKM73ZAS82,40535.58,,,,,,804531,C000059525,1.7,1.11,-1.9,,,,,,,,,,,,,
0001752724-24-293241,136529742,1704096000,2024-12-26,Citadel Enterprise,549300NV5RXBUS3X7L47,CITSEC TL B 1L USD,17288YAK8,159273.72,PA,,USD,159448.12,,0.078205214732,Long,LON,,CORP,,US,N,2.0,,2024Q4,,NPORT-P,N,31-OCT-2024,31-OCT-2024,26-DEC-2024,1420040,Dunham Funds,811-22153,549300FI2C3SP4YCHL80,6256 Greenwich Dr,SUITE 550,SAN DIEGO,US-CA,US,92122,858-964-0500,Dunham Corporate/Government Bond Fund,S000020976,549300TMDJ8PGJIEKS74,209520578.65,5636322.92,203884255.73,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,748.701558,4906.419906,22180.170455,24824.413932,11711.906886,14.528145,1272.514156,6384.303397,2582.976803,279.638518,N,-43776.54,2435194.6,170333.08,1324699.66,70087.29,-4709175.82,14751997.82,697478.73,8338333.91,8522659.26,644744.79,596448.38,7242246.9,645626.65,1226350.7,286621.0,USD,135.003565,6271.644566,27328.410869,33646.372663,51714.862736,13987.113754,608451.441666,2608833.769964,3288300.672021,5221692.564998,805961.0,DAIWA CAPITAL MARKETS AMERICA INC,M67H5PRC0NQKM73ZAS82,40535.58,,,,,,804531,C000059525,1.7,1.11,-1.9,,,,,,,,,,,,,
0000080249-24-000042,133073606,1704096000,2024-10-28,Citadel Securities LP,549300NV5RXBUS3X7L47,CITADEL SECURITIES LP,17288YAM4,54214621.051,PA,,USD,54309496.64,,0.3153038639,Long,LON,,CORP,,US,N,2.0,,2025Q2,,NPORT-P,N,31-MAY-2025,31-AUG-2024,28-OCT-2024,80249,"T. ROWE PRICE NEW INCOME FUND, INC.",811-02396,549300KL6GYU8HTJ4G78,100 East Pratt Street,,Baltimore,US-MD,US,21202,410-345-2000,"T. Rowe Price New Income Fund, Inc.",S000002136,5F373D85WF2X2XQOCV26,18092889463.13,868394979.28,17224494483.85,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,34570296.23,677690748.88,0.0,724.51,-6799.109901,-331034.454174,-2776889.802231,-2710843.690331,-1027844.958939,-339.037357,-41574.348562,-143814.880509,-20537.846289,-10.529959,N,5684431.97,77998117.610002,7172892.54,306759481.759999,8245362.07,162466406.47,408604270.25,74940393.6,251592318.89,96632111.21,64723800.89,241346125.64,90540789.95,69573786.15,200412055.41,279005.0,USD,-108077.217583,-554509.231528,-2863864.283741,-3779730.171174,-3075525.169662,-10795234.273011,-55781512.887249,-289088716.368688,-365755689.857874,-292247021.694618,785526.0,TD PRIME SERVICES LLC,549300ZBQI1JB1844X09,1468763.026,,,,,,782377,C000005531,0.69,2.36,1.34,,,,,,,,,,,,,
0001752724-24-242975,133223684,1704096000,2024-10-29,CITADEL SECURITIES LP,549300NV5RXBUS3X7L47,CITADEL TERM B 1LN 07/29/2030,17288YAM4,2207061.17,PA,,USD,2210923.53,,0.019298586793,Long,LON,,CORP,,US,N,2.0,,2024Q3,,NPORT-P,N,31-AUG-2024,31-AUG-2024,29-OCT-2024,1562565,Fidelity Merrimack Street Trust,811-22796,549300782HVYOIE6CE74,245 Summer Street,,Boston,US-MA,US,02210,1-800-FIDELITY,Fidelity Total Bond ETF,S000042567,549300VK0I6RC7ZFUM07,14289712356.17,2833311150.7,11456401205.47,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1937481082.0,0.0,0.0,0.0,127555.04588514,765496.56402438,2012536.92250023,2127715.1505594,1454786.45561537,68776.25801772,167365.33966308,149039.68069905,21387.01676488,6773.62295012,N,4679908.73,53459103.56,9464427.21,182526084.66,19237804.51,93648389.37,381029987.44,0.0,0.0,578011261.59,0.0,0.0,691438535.91,0.0,0.0,279346.0,USD,22941.46546344,376730.09928587,1889585.66153815,2284918.58254481,2238996.12445354,2294144.51168753,37673013.3625045,188958566.072196,228491859.063834,223899608.981334,786243.0,STATE STREET BANK AND TRUST COMPANY,571474TGEMMWANRLN572,202510.64,,,,,,783030,C000131659,1.02,2.32,1.44,,,,,,,,,,,,,
0001752724-24-294812,136719846,1704096000,2024-12-26,CITADEL LP,549300IPM6EKPVUPFL67,Citadel LP,17288XAB0,75000.0,PA,,USD,74039.71,,0.00180982371,Long,DBT,,CORP,,US,N,2.0,,2024Q4,,NPORT-P,N,31-OCT-2024,31-OCT-2024,26-DEC-2024,1100663,iShares Trust,811-09729,5493000860OXIC4B5K91,400 Howard Street,,San Francisco,US-CA,US,94105,800-474-2737,iShares Core 1-5 Year USD Bond ETF,S000038926,549300EL16PGODA21E74,4191681804.22,100691638.95,4090990165.27,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,809128.85,0.0,0.0,0.0,623.19,113906.01,333732.49,312.85,0.0,206.68,18866.64,62453.32,132.6,0.0,N,-3746700.77,33847148.81,91821.4,27770021.66,-1111641.47,-52541935.24,9667102.4,0.0,24094302.7,14603328.6,0.0,111477898.3,38492264.6,0.0,0.0,286987.0,USD,3788.95,288992.49,731199.71,18339.82,28.72,406828.02,29908462.98,75242675.7,1833378.36,2240.78,807561.0,HSBC SECURITIES (USA) INC,CYYGQCGNHMHPSMRL3R97,67135.0473,,,,,,805465,C000119711,1.05,1.01,-0.98,,,,,,,,,,,,,
0001752724-24-242216,133122900,1704096000,2024-10-29,T/L CITADEL SEC 0% 07/29/2030,,T/L CITADEL SECURITIES LP REGD 0.00000000,17288YAM4,188126.08,NS,,USD,188761.01,,0.010127453587,Long,LON,,CORP,,US,N,2.0,,2024Q3,,NPORT-P,N,31-AUG-2024,31-AUG-2024,29-OCT-2024,875186,MORGAN STANLEY PATHWAY FUNDS,811-06318,549300P3RUTI9W6SLI87,2000 Westchester Avenue,,Purchase,US-NY,US,10577,888-454-3965,Core Fixed Income Fund,S000008437,1UKL0F219G5CMXW7TL44,1974702509.15,110847904.68,1863854604.47,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,172455.43,0.0,0.0,97810036.72,-2270.8274976,-58083.99879714,-190745.45698755,-272720.22868849,-123040.05336555,-154.61107664,-6731.46472449,-16211.15789792,-7794.42312139,-1823.14986621,N,-457265.61,11771318.39,404838.21,25017581.71,2348370.15,21726621.26,59673496.76,6710691.0,28322828.8,24023177.5,6915288.56,34308226.48,20872670.88,6884041.07,32673516.98,279219.0,IDR,-2.64969559,-107.68049888,-615.423037,0.0,0.0,-264.15928888,-10714.20487993,-60235.93579212,0.0,0.0,,,,,,,,,,782627,C000023145,1.13,1.87,1.7,,,,,,,,,,,,,
0001752724-24-242976,133248627,1704096000,2024-10-29,CITADEL SECURITIES LP,549300NV5RXBUS3X7L47,CITADEL TERM B 1LN 07/29/2030,17288YAM4,8525346.9,PA,,USD,8540266.26,,0.02167480392,Long,LON,,CORP,,US,N,2.0,,2024Q3,,NPORT-P,N,31-AUG-2024,31-AUG-2024,29-OCT-2024,751199,Fidelity Income Fund,811-04085,D66RCKM57LC8ELZCAY58,245 Summer Street,,Boston,US-MA,US,02210,1-800-FIDELITY,Fidelity Total Bond Fund,S000007066,52O386XUF1CQJ82UNB64,46061569919.09,6659754377.03,39401815542.06,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,4417090863.87,0.0,0.0,1068863.48,404391.0443514,2446782.93214091,7246291.64269055,7605694.70335453,4473562.44397727,233082.04948011,565875.10084857,508257.10473997,80744.38001092,24437.27628577,N,9713573.03,216131954.12,19535953.93,677603266.88,29713647.74,366215858.36,795294117.54,122138304.9,678210858.14,1310618114.35,120921760.35,986745174.72,1454259863.36,127630878.95,880418986.73,279354.0,USD,100222.32589624,1210471.96938285,6425724.06821149,7867137.5399008,6979134.82280002,10022235.6010122,121047204.563232,642572399.72638,786713759.024795,697913472.124569,786349.0,GOLDMAN SACHS and CO LLC (GOV REPO),FOR8UP27PHTHYVLBNG30,28058275.86,,,,,,783096,C000019277,1.01,2.3,1.4,,,,,,,,,,,,,
0001752724-24-244459,133384484,1704096000,2024-10-30,Citadel Securities,549300MC2A363XVJEN86,BRK: CITADEL PAY 3.52 % FIXED,,13117000.0,NC,,USD,-332407.43,,-0.00405906173,,DIR,,OTHER,,US,N,2.0,SWP,2025Q2,,NPORT-P,N,31-MAY-2025,31-AUG-2024,30-OCT-2024,939934,SEI INSTITUTIONAL INVESTMENTS TRUST,811-07257,0N2JSH1PTH72JCCP2A88,ONE FREEDOM VALLEY DRIVE,,OAKS,US-PA,US,19456,8003425734,SIIT CORE FIXED INCOME FUND,S000006766,SXK83A75E34T00QJ6S37,9272720427.69,1083452759.77,8189267667.92,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3962000.32,-16601.12865196,-296140.84874173,-868142.77879802,-1319518.24956606,-506151.41944588,-2953.83727546,-50191.39598527,-135707.78492358,-171789.41972108,-42116.6965753,N,43483897.67,40779917.75,9976774.42,142923298.55,-5195874.5,49521264.4,209909402.3,26970931.99,100206843.65,119770767.81,24996268.98,48515349.33,505494328.05,23729731.45,100915774.22,279591.0,USD,18616.37181941,-555280.93844857,-1692001.49610443,-2144033.74424647,-1223039.26403523,1675561.08474293,-56019063.34793434,-167595465.4728244,-211046639.7517646,-114607858.9171282,,,,,,,,,,784344,C000018355,1.486082,2.555089,1.058225,,,,,,,,,,,,,
0001752724-24-244438,133371210,1704096000,2024-10-30,CITADEL FINANCE LLC,549300BQL283NCR7P163,CITADEL FINANCE LLC 144A 3.375000% 03/09/2026,17287HAA8,3615000.0,PA,,USD,3509815.83,,0.084777773208,Long,DBT,,CORP,,US,N,2.0,,2025Q2,,NPORT-P,N,31-MAY-2025,31-AUG-2024,30-OCT-2024,939934,SEI INSTITUTIONAL INVESTMENTS TRUST,811-07257,0N2JSH1PTH72JCCP2A88,ONE FREEDOM VALLEY DRIVE,,OAKS,US-PA,US,19456,8003425734,SIIT INTERMEDIATE DURATION CREDIT FUND,S000047944,549300WIV6HN924VER47,4190522423.99,50503528.51,4140018895.48,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-7432.8338365,-204641.29537386,-620626.38581506,-1040197.992601,-691264.12656132,-35.88228046,-1505.47693701,-5019.15674191,-8888.67544652,-3289.23107928,N,5194518.58,41783408.61,-2595063.28,79689077.64,-4564233.46,17968433.01,66607350.77,15697172.81,102953507.4,155314643.29,14765059.64,15912935.46,46085198.82,15438807.21,141720459.87,279583.0,USD,-6441.60823259,-235953.16909554,-681446.63730307,-1095068.90317262,-781496.82220256,-646081.99921507,-23456785.07694649,-67149592.25026608,-105246383.8662348,-71384041.01863389,,,,,,,,,,784309,C000150792,1.510311,2.342939,0.72595,,,,,,,,,,,,,
0001752724-24-244459,133387003,1704096000,2024-10-30,CITADEL LIMITED PARTNERSHIP,549300IPM6EKPVUPFL67,CITADEL LP 144A 4.875000% 01/15/2027,17288XAB0,1240000.0,PA,,USD,1233355.72,,0.015060635089,Long,DBT,,CORP,,US,N,2.0,,2025Q2,,NPORT-P,N,31-MAY-2025,31-AUG-2024,30-OCT-2024,939934,SEI INSTITUTIONAL INVESTMENTS TRUST,811-07257,0N2JSH1PTH72JCCP2A88,ONE FREEDOM VALLEY DRIVE,,OAKS,US-PA,US,19456,8003425734,SIIT CORE FIXED INCOME FUND,S000006766,SXK83A75E34T00QJ6S37,9272720427.69,1083452759.77,8189267667.92,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3962000.32,-16601.12865196,-296140.84874173,-868142.77879802,-1319518.24956606,-506151.41944588,-2953.83727546,-50191.39598527,-135707.78492358,-171789.41972108,-42116.6965753,N,43483897.67,40779917.75,9976774.42,142923298.55,-5195874.5,49521264.4,209909402.3,26970931.99,100206843.65,119770767.81,24996268.98,48515349.33,505494328.05,23729731.45,100915774.22,279591.0,USD,18616.37181941,-555280.93844857,-1692001.49610443,-2144033.74424647,-1223039.26403523,1675561.08474293,-56019063.34793434,-167595465.4728244,-211046639.7517646,-114607858.9171282,,,,,,,,,,784344,C000018355,1.486082,2.555089,1.058225,,,,,,,,,,,,,
0001752724-24-244438,133370353,1704096000,2024-10-30,CITADEL LIMITED PARTNERSHIP,549300IPM6EKPVUPFL67,CITADEL LP 144A 4.875000% 01/15/2027,17288XAB0,3620000.0,PA,,USD,3600602.99,,0.086970689769,Long,DBT,,CORP,,US,N,2.0,,2025Q2,,NPORT-P,N,31-MAY-2025,31-AUG-2024,30-OCT-2024,939934,SEI INSTITUTIONAL INVESTMENTS TRUST,811-07257,0N2JSH1PTH72JCCP2A88,ONE FREEDOM VALLEY DRIVE,,OAKS,US-PA,US,19456,8003425734,SIIT INTERMEDIATE DURATION CREDIT FUND,S000047944,549300WIV6HN924VER47,4190522423.99,50503528.51,4140018895.48,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-7432.8338365,-204641.29537386,-620626.38581506,-1040197.992601,-691264.12656132,-35.88228046,-1505.47693701,-5019.15674191,-8888.67544652,-3289.23107928,N,5194518.58,41783408.61,-2595063.28,79689077.64,-4564233.46,17968433.01,66607350.77,15697172.81,102953507.4,155314643.29,14765059.64,15912935.46,46085198.82,15438807.21,141720459.87,279583.0,USD,-6441.60823259,-235953.16909554,-681446.63730307,-1095068.90317262,-781496.82220256,-646081.99921507,-23456785.07694649,-67149592.25026608,-105246383.8662348,-71384041.01863389,,,,,,,,,,784309,C000150792,1.510311,2.342939,0.72595,,,,,,,,,,,,,
0001752724-24-244919,133458222,1704096000,2024-10-30,Citadel Securities L.P.,549300NV5RXBUS3X7L47,"Citadel Securities L.P., Term Loan",17288YAM4,77533734.6078,PA,,USD,77795410.96,,1.149641097739,Long,LON,,CORP,,US,N,2.0,,2024Q3,,NPORT-P,N,31-AUG-2024,31-AUG-2024,30-OCT-2024,1378872,Invesco Exchange-Traded Fund Trust II,811-21977,O540V2L4S174Y60FMD36,3500 Lacey Road,Suite 700,Downers Grove,US-IL,US,60515,800-983-0903,Invesco Senior Loan ETF,S000031053,549300SIHU6DQELRNG59,7454832574.36,687902346.05,6766930228.31,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,687200290.75,0.0,0.0,15325108.08,-191.29590111,-1012.68588913,-5515.2046268,-1791.05116288,-202.11202779,-289.0572694,-11152.41033316,-60337.99747531,-12671.55038254,0.0,N,10149591.92,-41389914.02,-2123393.31,1591701.75,-44589948.54,33434563.49,344785340.64,0.0,135504215.74,375608021.86,0.0,69449552.62,214649262.78,0.0,2037243613.24,279718.0,USD,-759.37645129,-25347.98546173,-53777.38303492,-6172.68835717,-172.6122275,-77562.55382174,-3233752.69557359,-7362664.50542803,-857781.43690148,-16598.99538707,,,,,,,,,,784775,C000096299,0.25694,0.726355,0.828962,,,,,,,,,,,,,
0001752724-24-244654,133436163,1704096000,2024-10-30,Citadel on Colfax Business Improvement District,,"Citadel on Colfax Business Improvement District, Series 2020 A, RB",17288AAA2,2900000.0,PA,,USD,2732942.6,,0.03450536021,Long,DBT,,MUN,,US,N,2.0,,2025Q1,,NPORT-P,N,28-FEB-2025,31-AUG-2024,30-OCT-2024,909466,AIM Tax-Exempt Funds (Invesco Tax-Exempt Funds),811-07890,SW0MHD1146AQ1M76HG37,11 Greenway Plaza,Suite 1000,Houston,US-TX,US,77046-1173,800-959-4246,Invesco High Yield Municipal Fund,S000027866,549300UNDK1EWRXY9R92,8858973226.24,938631043.65,7920342182.59,0.0,0.0,0.0,0,0,0.0,853215000.0,0,0,0.0,49508588.95,0.0,0.0,57842347.42,-4932.03197468,-67083.12743516,-381027.75174181,-1191390.9600432,-588204.39532555,-17430.67344199,-166863.30562449,-483520.94527505,-1057252.43875737,-650192.53190546,N,-48377989.52,213687377.12,-3916883.15,104067591.57,5028486.35,-11624814.04,112180398.32,18556804.48,132863941.75,234764495.18,18515509.02,207995743.6,141983501.27,18532351.18,132199799.53,279658.0,USD,-23879.2416352,-243674.5066558,-887502.4474339,-2223551.90955677,-1177062.48095004,-2450149.85361731,-27055567.89240675,-101840245.42299312,-270135469.8236416,-142387774.43083897,,,,,,,,,,784552,C000084621,2.896685,1.188456,0.712815,,,,,,,,,,,,,
